date,age_group,partially_vaccinated,at_least_one_dose,fully_vaccinated,population_total,population_12_and_up,partially_vaccinated_percent,partially_vaccinated_percent_12_and_up,at_least_one_dose_percent,at_least_one_dose_percent_12_and_up,fully_vaccinated_percent,fully_vaccinated_percent_12_and_up
8/25/21,65+,460888,5514304,5053416,6528949,6528949,0.070591454,0.070591454,0.844592905,0.844592905,0.774001451,0.774001451
8/24/21,65+,460944,5511046,5050102,6528949,6528949,0.070600031,0.070600031,0.844093896,0.844093896,0.773493866,0.773493866
8/23/21,65+,460968,5507641,5046673,6528949,6528949,0.070603707,0.070603707,0.843572373,0.843572373,0.772968666,0.772968666
8/22/21,65+,460980,5504292,5043312,6528949,6528949,0.070605545,0.070605545,0.843059427,0.843059427,0.772453882,0.772453882
8/21/21,65+,460960,5503319,5042359,6528949,6528949,0.070602481,0.070602481,0.842910398,0.842910398,0.772307917,0.772307917
8/20/21,65+,461051,5501616,5040565,6528949,6528949,0.070616419,0.070616419,0.84264956,0.84264956,0.77203314,0.77203314
8/19/21,65+,461271,5498108,5036837,6528949,6528949,0.070650115,0.070650115,0.84211226,0.84211226,0.771462145,0.771462145
8/18/21,65+,461208,5494792,5033584,6528949,6528949,0.070640466,0.070640466,0.841604368,0.841604368,0.770963902,0.770963902
8/17/21,65+,461023,5491394,5030371,6528949,6528949,0.070612131,0.070612131,0.841083917,0.841083917,0.770471787,0.770471787
8/16/21,65+,460799,5487944,5027145,6528949,6528949,0.070577822,0.070577822,0.840555501,0.840555501,0.769977679,0.769977679
8/15/21,65+,460424,5484611,5024187,6528949,6528949,0.070520385,0.070520385,0.840045006,0.840045006,0.76952462,0.76952462
8/14/21,65+,460186,5483546,5023360,6528949,6528949,0.070483932,0.070483932,0.839881886,0.839881886,0.769397954,0.769397954
8/13/21,65+,459894,5481559,5021665,6528949,6528949,0.070439209,0.070439209,0.839577549,0.839577549,0.769138341,0.769138341
8/12/21,65+,459400,5478066,5018666,6528949,6528949,0.070363545,0.070363545,0.839042547,0.839042547,0.768679002,0.768679002
8/11/21,65+,458689,5474749,5016060,6528949,6528949,0.070254646,0.070254646,0.838534502,0.838534502,0.768279856,0.768279856
8/10/21,65+,458134,5471811,5013677,6528949,6528949,0.07016964,0.07016964,0.838084506,0.838084506,0.767914867,0.767914867
8/9/21,65+,457460,5468564,5011104,6528949,6528949,0.070066407,0.070066407,0.837587183,0.837587183,0.767520776,0.767520776
8/8/21,65+,456621,5465518,5008897,6528949,6528949,0.069937903,0.069937903,0.837120645,0.837120645,0.767182743,0.767182743
8/7/21,65+,456236,5464508,5008272,6528949,6528949,0.069878935,0.069878935,0.83696595,0.83696595,0.767087015,0.767087015
8/6/21,65+,455789,5462741,5006952,6528949,6528949,0.06981047,0.06981047,0.836695309,0.836695309,0.766884839,0.766884839
8/5/21,65+,454669,5459072,5004403,6528949,6528949,0.069638927,0.069638927,0.83613335,0.83613335,0.766494424,0.766494424
8/4/21,65+,453401,5455581,5002180,6528949,6528949,0.069444715,0.069444715,0.835598655,0.835598655,0.76615394,0.76615394
8/3/21,65+,452257,5452225,4999968,6528949,6528949,0.069269495,0.069269495,0.835084636,0.835084636,0.765815141,0.765815141
8/2/21,65+,451194,5448802,4997608,6528949,6528949,0.069106682,0.069106682,0.834560356,0.834560356,0.765453674,0.765453674
8/1/21,65+,449841,5445621,4995780,6528949,6528949,0.068899451,0.068899451,0.834073141,0.834073141,0.76517369,0.76517369
7/31/21,65+,449423,5444683,4995260,6528949,6528949,0.068835428,0.068835428,0.833929473,0.833929473,0.765094045,0.765094045
7/30/21,65+,448909,5442872,4993963,6528949,6528949,0.068756702,0.068756702,0.833652093,0.833652093,0.764895391,0.764895391
7/29/21,65+,447929,5439301,4991372,6528949,6528949,0.068606601,0.068606601,0.833105144,0.833105144,0.764498543,0.764498543
7/28/21,65+,446896,5435866,4988970,6528949,6528949,0.068448383,0.068448383,0.832579026,0.832579026,0.764130643,0.764130643
7/27/21,65+,445945,5432470,4986525,6528949,6528949,0.068302724,0.068302724,0.832058881,0.832058881,0.763756157,0.763756157
7/26/21,65+,444981,5429000,4984019,6528949,6528949,0.068155074,0.068155074,0.831527402,0.831527402,0.763372328,0.763372328
7/25/21,65+,443631,5425888,4982257,6528949,6528949,0.067948302,0.067948302,0.831050756,0.831050756,0.763102453,0.763102453
7/24/21,65+,443056,5424959,4981903,6528949,6528949,0.067860233,0.067860233,0.830908466,0.830908466,0.763048233,0.763048233
7/23/21,65+,442550,5423097,4980547,6528949,6528949,0.067782732,0.067782732,0.830623275,0.830623275,0.762840543,0.762840543
7/22/21,65+,441731,5419538,4977807,6528949,6528949,0.067657291,0.067657291,0.830078164,0.830078164,0.762420874,0.762420874
7/21/21,65+,441213,5416459,4975246,6528949,6528949,0.067577952,0.067577952,0.829606572,0.829606572,0.762028621,0.762028621
7/20/21,65+,440730,5413467,4972737,6528949,6528949,0.067503973,0.067503973,0.829148305,0.829148305,0.761644332,0.761644332
7/19/21,65+,440261,5410502,4970241,6528949,6528949,0.06743214,0.06743214,0.828694174,0.828694174,0.761262035,0.761262035
7/18/21,65+,440088,5408123,4968035,6528949,6528949,0.067405642,0.067405642,0.828329797,0.828329797,0.760924155,0.760924155
7/17/21,65+,440020,5407433,4967413,6528949,6528949,0.067395227,0.067395227,0.828224114,0.828224114,0.760828887,0.760828887
7/16/21,65+,439923,5405867,4965944,6528949,6528949,0.06738037,0.06738037,0.827984259,0.827984259,0.760603889,0.760603889
7/15/21,65+,439988,5403130,4963142,6528949,6528949,0.067390326,0.067390326,0.827565049,0.827565049,0.760174723,0.760174723
7/14/21,65+,440111,5400722,4960611,6528949,6528949,0.067409165,0.067409165,0.82719623,0.82719623,0.759787065,0.759787065
7/13/21,65+,440397,5398388,4957991,6528949,6528949,0.06745297,0.06745297,0.826838745,0.826838745,0.759385776,0.759385776
7/12/21,65+,440620,5395979,4955359,6528949,6528949,0.067487125,0.067487125,0.826469773,0.826469773,0.758982648,0.758982648
7/11/21,65+,440960,5393883,4952923,6528949,6528949,0.067539201,0.067539201,0.826148742,0.826148742,0.75860954,0.75860954
7/10/21,65+,441071,5393315,4952244,6528949,6528949,0.067556202,0.067556202,0.826061744,0.826061744,0.758505542,0.758505542
7/9/21,65+,441262,5392011,4950749,6528949,6528949,0.067585457,0.067585457,0.825862019,0.825862019,0.758276562,0.758276562
7/8/21,65+,441584,5389294,4947710,6528949,6528949,0.067634776,0.067634776,0.825445872,0.825445872,0.757811096,0.757811096
7/7/21,65+,441947,5386751,4944804,6528949,6528949,0.067690374,0.067690374,0.825056376,0.825056376,0.757366002,0.757366002
7/6/21,65+,442336,5384191,4941855,6528949,6528949,0.067749955,0.067749955,0.824664276,0.824664276,0.756914321,0.756914321
7/5/21,65+,443230,5381469,4938239,6528949,6528949,0.067886883,0.067886883,0.824247364,0.824247364,0.75636048,0.75636048
7/4/21,65+,443485,5380238,4936753,6528949,6528949,0.06792594,0.06792594,0.824058819,0.824058819,0.756132878,0.756132878
7/3/21,65+,443501,5380119,4936618,6528949,6528949,0.067928391,0.067928391,0.824040592,0.824040592,0.756112201,0.756112201
7/2/21,65+,443564,5378771,4935207,6528949,6528949,0.06793804,0.06793804,0.823834127,0.823834127,0.755896087,0.755896087
7/1/21,65+,443990,5376005,4932015,6528949,6528949,0.068003288,0.068003288,0.823410475,0.823410475,0.755407187,0.755407187
6/30/21,65+,444333,5373381,4929048,6528949,6528949,0.068055823,0.068055823,0.823008573,0.823008573,0.75495275,0.75495275
6/29/21,65+,444743,5370639,4925896,6528949,6528949,0.068118621,0.068118621,0.822588597,0.822588597,0.754469977,0.754469977
6/28/21,65+,445280,5367963,4922683,6528949,6528949,0.06820087,0.06820087,0.82217873,0.82217873,0.753977861,0.753977861
6/27/21,65+,445323,5365739,4920416,6528949,6528949,0.068207456,0.068207456,0.821838094,0.821838094,0.753630638,0.753630638
6/26/21,65+,445537,5365066,4919529,6528949,6528949,0.068240233,0.068240233,0.821735014,0.821735014,0.753494781,0.753494781
6/25/21,65+,445966,5363453,4917487,6528949,6528949,0.06830594,0.06830594,0.821487961,0.821487961,0.753182021,0.753182021
6/24/21,65+,446652,5360325,4913673,6528949,6528949,0.068411011,0.068411011,0.821008864,0.821008864,0.752597853,0.752597853
6/23/21,65+,447607,5357455,4909848,6528949,6528949,0.068557282,0.068557282,0.820569283,0.820569283,0.752012001,0.752012001
6/22/21,65+,448332,5354405,4906073,6528949,6528949,0.068668326,0.068668326,0.820102133,0.820102133,0.751433807,0.751433807
6/21/21,65+,449366,5351300,4901934,6528949,6528949,0.068826698,0.068826698,0.819626559,0.819626559,0.750799861,0.750799861
6/20/21,65+,449282,5348760,4899478,6528949,6528949,0.068813832,0.068813832,0.819237522,0.819237522,0.75042369,0.75042369
6/19/21,65+,449519,5348096,4898577,6528949,6528949,0.068850132,0.068850132,0.819135821,0.819135821,0.750285689,0.750285689
6/18/21,65+,450209,5346491,4896282,6528949,6528949,0.068955815,0.068955815,0.818889993,0.818889993,0.749934178,0.749934178
6/17/21,65+,451498,5343238,4891740,6528949,6528949,0.069153244,0.069153244,0.81839175,0.81839175,0.749238507,0.749238507
6/16/21,65+,452987,5340192,4887205,6528949,6528949,0.069381305,0.069381305,0.817925213,0.817925213,0.748543908,0.748543908
6/15/21,65+,454667,5336990,4882323,6528949,6528949,0.06963862,0.06963862,0.817434782,0.817434782,0.747796161,0.747796161
6/14/21,65+,456557,5333408,4876851,6528949,6528949,0.0699281,0.0699281,0.816886148,0.816886148,0.746958048,0.746958048
6/13/21,65+,458045,5330516,4872471,6528949,6528949,0.070156008,0.070156008,0.816443198,0.816443198,0.74628719,0.74628719
6/12/21,65+,458681,5329824,4871143,6528949,6528949,0.070253421,0.070253421,0.816337208,0.816337208,0.746083788,0.746083788
6/11/21,65+,460140,5327900,4867760,6528949,6528949,0.070476887,0.070476887,0.816042521,0.816042521,0.745565634,0.745565634
6/10/21,65+,462101,5324108,4862007,6528949,6528949,0.070777241,0.070777241,0.815461723,0.815461723,0.744684481,0.744684481
6/9/21,65+,464574,5320615,4856041,6528949,6528949,0.071156016,0.071156016,0.814926721,0.814926721,0.743770705,0.743770705
6/8/21,65+,467109,5317290,4850181,6528949,6528949,0.071544287,0.071544287,0.814417451,0.814417451,0.742873164,0.742873164
6/7/21,65+,469567,5313753,4844186,6528949,6528949,0.071920764,0.071920764,0.81387571,0.81387571,0.741954946,0.741954946
6/6/21,65+,471461,5310796,4839335,6528949,6528949,0.072210857,0.072210857,0.813422804,0.813422804,0.741211947,0.741211947
6/5/21,65+,471857,5309914,4838057,6528949,6528949,0.07227151,0.07227151,0.813287713,0.813287713,0.741016203,0.741016203
6/4/21,65+,473447,5307461,4834014,6528949,6528949,0.07251504,0.07251504,0.812912002,0.812912002,0.740396961,0.740396961
6/3/21,65+,476347,5303524,4827177,6528949,6528949,0.072959216,0.072959216,0.812308995,0.812308995,0.739349779,0.739349779
6/2/21,65+,479030,5299616,4820586,6528949,6528949,0.073370155,0.073370155,0.81171043,0.81171043,0.738340275,0.738340275
6/1/21,65+,482042,5295657,4813615,6528949,6528949,0.073831485,0.073831485,0.811104054,0.811104054,0.737272569,0.737272569
5/31/21,65+,486371,5291238,4804867,6528949,6528949,0.074494532,0.074494532,0.810427222,0.810427222,0.73593269,0.73593269
5/30/21,65+,487004,5290773,4803769,6528949,6528949,0.074591485,0.074591485,0.810356001,0.810356001,0.735764516,0.735764516
5/29/21,65+,487420,5289588,4802168,6528949,6528949,0.074655201,0.074655201,0.810174501,0.810174501,0.7355193,0.7355193
5/28/21,65+,488293,5286852,4798559,6528949,6528949,0.074788913,0.074788913,0.809755445,0.809755445,0.734966531,0.734966531
5/27/21,65+,491262,5281892,4790630,6528949,6528949,0.075243657,0.075243657,0.808995751,0.808995751,0.733752094,0.733752094
5/26/21,65+,494297,5276896,4782599,6528949,6528949,0.07570851,0.07570851,0.808230544,0.808230544,0.732522034,0.732522034
5/25/21,65+,497984,5272091,4774107,6528949,6528949,0.076273226,0.076273226,0.807494591,0.807494591,0.731221365,0.731221365
5/24/21,65+,501536,5266886,4765350,6528949,6528949,0.076817264,0.076817264,0.806697372,0.806697372,0.729880108,0.729880108
5/23/21,65+,504684,5262285,4757601,6528949,6528949,0.077299424,0.077299424,0.805992664,0.805992664,0.72869324,0.72869324
5/22/21,65+,505890,5260598,4754708,6528949,6528949,0.07748414,0.07748414,0.805734277,0.805734277,0.728250136,0.728250136
5/21/21,65+,508987,5257001,4748014,6528949,6528949,0.077958489,0.077958489,0.805183346,0.805183346,0.727224857,0.727224857
5/20/21,65+,514456,5251074,4736618,6528949,6528949,0.078796143,0.078796143,0.804275543,0.804275543,0.7254794,0.7254794
5/19/21,65+,519197,5244676,4725479,6528949,6528949,0.079522294,0.079522294,0.803295599,0.803295599,0.723773306,0.723773306
5/18/21,65+,523766,5238320,4714554,6528949,6528949,0.0802221,0.0802221,0.802322089,0.802322089,0.722099989,0.722099989
5/17/21,65+,528660,5231898,4703238,6528949,6528949,0.080971685,0.080971685,0.80133847,0.80133847,0.720366785,0.720366785
5/16/21,65+,532486,5226693,4694207,6528949,6528949,0.08155769,0.08155769,0.800541251,0.800541251,0.718983561,0.718983561
5/15/21,65+,534298,5225038,4690740,6528949,6528949,0.081835223,0.081835223,0.800287765,0.800287765,0.718452541,0.718452541
5/14/21,65+,538254,5220973,4682719,6528949,6528949,0.08244114,0.08244114,0.799665153,0.799665153,0.717224013,0.717224013
5/13/21,65+,543337,5214287,4670950,6528949,6528949,0.083219673,0.083219673,0.798641098,0.798641098,0.715421425,0.715421425
5/12/21,65+,548509,5207811,4659302,6528949,6528949,0.084011837,0.084011837,0.797649208,0.797649208,0.713637371,0.713637371
5/11/21,65+,554334,5201150,4646816,6528949,6528949,0.084904017,0.084904017,0.796628983,0.796628983,0.711724965,0.711724965
5/10/21,65+,559711,5194012,4634301,6528949,6528949,0.08572758,0.08572758,0.795535698,0.795535698,0.709808118,0.709808118
5/9/21,65+,564100,5188739,4624639,6528949,6528949,0.086399817,0.086399817,0.794728064,0.794728064,0.708328247,0.708328247
5/8/21,65+,565309,5187132,4621823,6528949,6528949,0.086584992,0.086584992,0.79448193,0.79448193,0.707896937,0.707896937
5/7/21,65+,568511,5182587,4614076,6528949,6528949,0.087075424,0.087075424,0.793785799,0.793785799,0.706710376,0.706710376
5/6/21,65+,574733,5174492,4599759,6528949,6528949,0.08802841,0.08802841,0.792545937,0.792545937,0.704517526,0.704517526
5/5/21,65+,580820,5165415,4584595,6528949,6528949,0.088960719,0.088960719,0.791155667,0.791155667,0.702194947,0.702194947
5/4/21,65+,588974,5156572,4567598,6528949,6528949,0.090209619,0.090209619,0.789801238,0.789801238,0.699591619,0.699591619
5/3/21,65+,596957,5147669,4550712,6528949,6528949,0.091432327,0.091432327,0.788437618,0.788437618,0.697005291,0.697005291
5/2/21,65+,603324,5141083,4537759,6528949,6528949,0.092407522,0.092407522,0.78742888,0.78742888,0.695021358,0.695021358
5/1/21,65+,605253,5138404,4533151,6528949,6528949,0.092702976,0.092702976,0.787018554,0.787018554,0.694315578,0.694315578
4/30/21,65+,609624,5132495,4522871,6528949,6528949,0.093372456,0.093372456,0.786113508,0.786113508,0.692741052,0.692741052
4/29/21,65+,617409,5121999,4504590,6528949,6528949,0.094564837,0.094564837,0.784505898,0.784505898,0.689941061,0.689941061
4/28/21,65+,626818,5111551,4484733,6528949,6528949,0.096005957,0.096005957,0.782905641,0.782905641,0.686899683,0.686899683
4/27/21,65+,635017,5100517,4465500,6528949,6528949,0.097261749,0.097261749,0.781215629,0.781215629,0.68395388,0.68395388
4/26/21,65+,644084,5089594,4445510,6528949,6528949,0.098650487,0.098650487,0.779542619,0.779542619,0.680892131,0.680892131
4/25/21,65+,650960,5080664,4429704,6528949,6528949,0.099703643,0.099703643,0.778174864,0.778174864,0.678471221,0.678471221
4/24/21,65+,652684,5077096,4424412,6528949,6528949,0.099967698,0.099967698,0.777628375,0.777628375,0.677660677,0.677660677
4/23/21,65+,656461,5068855,4412394,6528949,6528949,0.100546198,0.100546198,0.77636615,0.77636615,0.675819952,0.675819952
4/22/21,65+,667111,5057479,4390368,6528949,6528949,0.102177395,0.102177395,0.774623756,0.774623756,0.672446362,0.672446362
4/21/21,65+,678999,5045740,4366741,6528949,6528949,0.103998209,0.103998209,0.772825764,0.772825764,0.668827556,0.668827556
4/20/21,65+,690368,5034469,4344101,6528949,6528949,0.10573953,0.10573953,0.771099453,0.771099453,0.665359922,0.665359922
4/19/21,65+,701558,5023920,4322362,6528949,6528949,0.107453435,0.107453435,0.769483725,0.769483725,0.66203029,0.66203029
4/18/21,65+,713280,5016597,4303317,6528949,6528949,0.109248824,0.109248824,0.768362105,0.768362105,0.659113281,0.659113281
4/17/21,65+,717043,5013768,4296725,6528949,6528949,0.10982518,0.10982518,0.767928804,0.767928804,0.658103624,0.658103624
4/16/21,65+,724239,5005798,4281559,6528949,6528949,0.110927348,0.110927348,0.766708087,0.766708087,0.655780739,0.655780739
4/15/21,65+,738367,4993948,4255581,6528949,6528949,0.113091249,0.113091249,0.764893094,0.764893094,0.651801844,0.651801844
4/14/21,65+,753264,4981117,4227853,6528949,6528949,0.115372934,0.115372934,0.762927846,0.762927846,0.647554913,0.647554913
4/13/21,65+,763874,4966162,4202288,6528949,6528949,0.116998004,0.116998004,0.760637279,0.760637279,0.643639275,0.643639275
4/12/21,65+,772543,4950489,4177946,6528949,6528949,0.118325783,0.118325783,0.758236739,0.758236739,0.639910957,0.639910957
4/11/21,65+,781338,4934895,4153557,6528949,6528949,0.11967286,0.11967286,0.7558483,0.7558483,0.63617544,0.63617544
4/10/21,65+,785092,4928207,4143115,6528949,6528949,0.120247838,0.120247838,0.754823939,0.754823939,0.634576101,0.634576101
4/9/21,65+,796368,4912624,4116256,6528949,6528949,0.121974915,0.121974915,0.752437184,0.752437184,0.630462269,0.630462269
4/8/21,65+,810777,4888785,4078008,6528949,6528949,0.124181855,0.124181855,0.748785907,0.748785907,0.624604052,0.624604052
4/7/21,65+,826365,4862813,4036448,6528949,6528949,0.126569376,0.126569376,0.744807932,0.744807932,0.618238556,0.618238556
4/6/21,65+,838435,4836880,3998445,6528949,6528949,0.128418065,0.128418065,0.740835929,0.740835929,0.612417864,0.612417864
4/5/21,65+,853930,4812304,3958374,6528949,6528949,0.130791342,0.130791342,0.737071771,0.737071771,0.606280429,0.606280429
4/4/21,65+,867975,4793053,3925078,6528949,6528949,0.13294253,0.13294253,0.73412321,0.73412321,0.60118068,0.60118068
4/3/21,65+,872672,4787491,3914819,6528949,6528949,0.133661942,0.133661942,0.733271312,0.733271312,0.599609371,0.599609371
4/2/21,65+,885038,4772436,3887398,6528949,6528949,0.135555968,0.135555968,0.730965428,0.730965428,0.59540946,0.59540946
4/1/21,65+,903435,4745299,3841864,6528949,6528949,0.138373726,0.138373726,0.726809016,0.726809016,0.58843529,0.58843529
3/31/21,65+,925099,4715763,3790664,6528949,6528949,0.141691871,0.141691871,0.722285164,0.722285164,0.580593293,0.580593293
3/30/21,65+,948130,4687636,3739506,6528949,6528949,0.145219391,0.145219391,0.71797712,0.71797712,0.572757729,0.572757729
3/29/21,65+,970772,4660559,3689787,6528949,6528949,0.148687331,0.148687331,0.713829898,0.713829898,0.565142567,0.565142567
3/28/21,65+,989510,4639450,3649940,6528949,6528949,0.151557318,0.151557318,0.710596759,0.710596759,0.559039441,0.559039441
3/27/21,65+,1004226,4632059,3627833,6528949,6528949,0.15381128,0.15381128,0.709464724,0.709464724,0.555653444,0.555653444
3/26/21,65+,1035734,4617183,3581449,6528949,6528949,0.158637171,0.158637171,0.707186256,0.707186256,0.548549085,0.548549085
3/25/21,65+,1073926,4590016,3516090,6528949,6528949,0.164486811,0.164486811,0.70302525,0.70302525,0.538538439,0.538538439
3/24/21,65+,1107107,4562517,3455410,6528949,6528949,0.169568946,0.169568946,0.698813392,0.698813392,0.529244447,0.529244447
3/23/21,65+,1137917,4535874,3397957,6528949,6528949,0.174287929,0.174287929,0.694732644,0.694732644,0.520444715,0.520444715
3/22/21,65+,1160814,4508506,3347692,6528949,6528949,0.177794925,0.177794925,0.690540851,0.690540851,0.512745926,0.512745926
3/21/21,65+,1176505,4486351,3309846,6528949,6528949,0.180198222,0.180198222,0.687147503,0.687147503,0.506949281,0.506949281
3/20/21,65+,1186413,4479031,3292618,6528949,6528949,0.181715771,0.181715771,0.686026342,0.686026342,0.504310571,0.504310571
3/19/21,65+,1208064,4455856,3247792,6528949,6528949,0.185031925,0.185031925,0.682476766,0.682476766,0.497444841,0.497444841
3/18/21,65+,1252548,4422941,3170393,6528949,6528949,0.191845272,0.191845272,0.677435373,0.677435373,0.4855901,0.4855901
3/17/21,65+,1300811,4387247,3086436,6528949,6528949,0.199237427,0.199237427,0.671968337,0.671968337,0.47273091,0.47273091
3/16/21,65+,1350842,4354135,3003293,6528949,6528949,0.206900376,0.206900376,0.66689677,0.66689677,0.459996395,0.459996395
3/15/21,65+,1413699,4322327,2908628,6528949,6528949,0.216527806,0.216527806,0.662024929,0.662024929,0.445497124,0.445497124
